id,title,average_rating,isbn,isbn13,fk_language_code,num_pages,ratings_count,publication_date,fk_publisher
828,Interface,3.68,0553383434,9780553383430,23,640,4731,5/31/2005,1631
829,Odalisque (The Baroque Cycle  Vol. 1  Book 3),4.2,0060833181,9780060833183,5,464,1567,3/28/2006,1754
830,Snow Crash,4.03,0553380958,9780553380958,23,438,188100,8/2/2000,1169
834,Harrington on Hold 'em: Expert Strategy for No-Limit Tournaments  Volume II: The Endgame,4.16,1880685353,9781880685358,23,450,1474,6/1/2005,611
835,Harrington on Hold 'em: Expert Strategy for No-Limit Tournaments  Volume I: Strategic Play,4.24,1880685337,9781880685334,23,381,1929,12/1/2004,611
840,The Design of Everyday Things,4.17,0465067107,9780465067107,23,240,18602,9/19/2002,1593
841,Emotional Design: Why We Love (or Hate) Everyday Things,3.95,0465051367,9780465051366,23,272,3702,5/11/2005,1593
842,The Psychology of Everyday Things,4.17,0465067093,9780465067091,23,257,265,6/13/1988,1593
848,No Price Too High: A Pentecostal Preacher Becomes Catholic - The Inspirational Story of Alex Jones as Told to Diane Hanson,4.27,0898709199,9780898709193,11,259,51,4/30/2006,1997
864,The Alchemist,3.86,0060887966,9780060887964,23,192,920,5/2/2006,894
865,The Alchemist,3.86,0061122416,9780061122415,23,197,1631221,5/1/1993,44
866,Fullmetal Alchemist  Vol. 9 (Fullmetal Alchemist  #9),4.57,142150460X,9781421504605,23,192,9013,9/19/2006,535
868,Fullmetal Alchemist  Vol. 3 (Fullmetal Alchemist  #3),4.56,1591169259,9781591169253,23,192,16666,9/13/2005,535
869,Fullmetal Alchemist  Vol. 8 (Fullmetal Alchemist  #8),4.57,1421504596,9781421504599,23,192,11451,7/18/2006,535
870,Fullmetal Alchemist  Vol. 1 (Fullmetal Alchemist  #1),4.5,1591169208,9781591169208,23,192,111091,5/3/2005,535
871,Fullmetal Alchemist  Vol. 4 (Fullmetal Alchemist  #4),4.55,1591169291,9781591169291,23,200,10752,11/8/2005,535
872,The Illustrated Alchemist: A Fable about Following Your Dream,3.86,006019250X,9780060192501,5,198,251,11/1/1998,724
873,Fullmetal Alchemist  Vol. 2 (Fullmetal Alchemist  #2),4.52,1591169232,9781591169239,23,192,14923,7/5/2005,535
880,Pompeii,3.82,0812974611,9780812974614,23,274,26922,11/8/2005,1827
888,The Last Days of Pompeii,3.6,158715739X,9781587157394,23,360,1156,12/3/2002,22
890,Of Mice and Men,3.87,0142000671,9780142000670,23,103,1755253,1/8/2002,101
900,The Game: Penetrating the Secret Society of Pickup Artists,3.74,0060554738,9780060554736,5,464,20529,9/6/2005,1609
902,The Westing Game,4.02,014240120X,9780142401200,23,182,142121,4/12/2004,165
903,The Egypt Game,3.83,0808553038,9780808553038,23,215,30231,7/7/2009,570
929,Memoirs of a Geisha,4.11,1400096898,9781400096893,23,503,280309,11/22/2005,1225
930,Memoirs of a Geisha,4.11,0739326228,9780739326220,23,434,1301083,11/15/2005,2182
931,Memoirs of a Geisha,4.11,0099498189,9780099498186,5,497,2122,12/1/2005,374
932,Memoirs of a Geisha: A Portrait of the Film,4.08,1557046832,9781557046833,23,144,145,10/20/2005,1366
933,Memoirs of a Geisha,4.11,0099771519,9780099771517,23,497,4189,6/4/1998,374
935,Geisha of Gion,3.93,074343059X,9780743430593,23,334,1556,5/6/2003,1849
941,Love As A Foreign Language #5,3.44,1932664394,9781932664393,23,58,9,2/1/2006,1885
944,Jungle Love,3.41,0521750849,9780521750844,23,95,59,8/1/2002,24
955,The 5 Love Languages / The 5 Love Languages Journal,4.7,0802415318,9780802415318,23,0,22,1/1/2005,1185
960,Angels & Demons (Robert Langdon  #1),3.89,1416524797,9781416524793,23,736,2418736,4/1/2006,1849
965,Ángeles y demonios (Robert Langdon  #1),3.89,849561877X,9788495618771,22,508,196,12/1/2005,1121
966,Angeles & Demonios,3.89,0972859896,9780972859899,22,18,65,12/1/2005,690
968,The Da Vinci Code (Robert Langdon  #2),3.84,0307277674,9780307277671,23,489,1679706,3/28/2006,1675
969,The Da Vinci Code,3.84,076792603X,9780767926034,23,467,1120,3/28/2006,519
972,Da Vinci Code (Robert Langdon  #2),3.84,2266144340,9782266144346,6,744,377,5/3/2005,1882
975,Deception Point,3.71,1416524800,9781416524809,23,736,4919,4/1/2006,1849
977,Deception Point,3.71,0552151769,9780552151764,23,585,3353,5/1/2004,805
980,Deception Point,3.71,0593055071,9780593055076,23,448,61,8/1/2005,1269
987,A Killing Rain (Louis Kincaid  #6),4.04,078601606X,9780786016068,23,383,456,2/1/2005,994
998,The Millionaire Next Door: The Surprising Secrets of America's Wealthy,4.03,0671015206,9780671015206,23,258,61760,10/1/1998,1557
1005,Think and Grow Rich: The Landmark Bestseller Now Revised and Updated for the 21st Century,4.18,1585424331,9781585424337,23,320,88897,9/1/2005,45
1007,Think and Grow Rich,4.18,1932429239,9781932429237,23,368,48,8/7/2004,388
1014,Pragmatic Version Control: Using Subversion (The Pragmatic Starter Kit Series),3.58,0977616657,9780977616657,23,256,173,6/7/2006,2118
1022,Read My Lips: Sexual Subversion and the End of Gender,3.95,1563410907,9781563410901,5,288,253,6/1/2005,1901
1032,Trump: The Art of the Deal,3.66,0345479173,9780345479174,5,384,12748,12/28/2004,1563
1052,The Richest Man in Babylon,4.26,0451205367,9780451205360,23,194,76451,2/1/2008,2188
1053,The Richest Man in Babylon,4.26,1419349996,9781419349997,23,4,86,6/17/2005,1647
1059,Shibumi,4.21,1400098033,9781400098033,23,480,9498,5/10/2005,519
1067,1776,4.07,0743226720,9780743226721,23,386,166916,7/4/2006,2012
1068,1776,4.22,0140481397,9780140481396,23,192,1299,11/18/1976,101
1073,The Crescent Obscured: The United States and the Muslim World  1776-1815,3.62,0226014908,9780226014906,23,284,31,7/15/2000,1096
1078,The Good Earth (House of Earth  #1),3.98,1416500189,9781416500186,23,418,200744,3/4/2009,1933
1090,Purpose Driven Life - For Commuters: What on Earth Am I Here For?,3.93,0310258979,9780310258971,23,5,26,3/15/2005,207
1097,Fast Food Nation: The Dark Side of the All-American Meal,3.74,0060838582,9780060838584,23,399,190039,7/5/2005,1149
1099,Fast Food Nation: What The All-American Meal is Doing to the World,3.74,0141006870,9780141006871,23,384,811,4/4/2002,101
1103,Snow Flower and the Secret Fan,4.07,0812968069,9780812968064,23,269,297533,2/21/2006,1131
1110,The Broker,3.78,0385340540,9780385340540,23,422,72361,9/26/2006,2164
1111,The Power Broker: Robert Moses and the Fall of New York,4.51,0394720245,9780394720241,23,1344,11208,7/12/1975,374
1117,The Power Broker: A Novel (Christian Gillette  #3),3.75,0345480600,9780345480606,23,320,28,7/25/2006,1563
1120,Body For Life: 12 Weeks to Mental and Physical Strength,3.74,0060193395,9780060193393,5,201,3877,6/10/1999,308
1121,Body for Life for Women: A Woman's Plan for Physical and Mental Transformation,3.65,1579546013,9781579546014,5,288,401,4/1/2005,727
1123,Eating for Life: Your Guide to Great Health  Fat Loss and Increased Energy!,3.95,0972018417,9780972018418,23,405,814,11/26/2003,691
1130,The Warren Buffett Way,4.13,0471743674,9780471743675,5,245,228,10/1/2005,1927
1138,The Warren Buffett CEO: Secrets from the Berkshire Hathaway Managers,4.07,0471430455,9780471430452,23,432,39,4/18/2003,713
1164,Monkey Business: True Story of the Scopes Trial,3.15,0805431578,9780805431575,23,368,26,5/15/2005,276
1167,Junie B. Jones and a Little Monkey Business (Junie B. Jones  #2),3.99,0679838864,9780679838869,5,68,11178,2/16/1993,869
1169,Monkey Business,3.67,0373250711,9780373250714,23,392,3379,9/24/2004,501
1171,Liar's Poker,4.15,0140143459,9780140143454,23,256,22843,10/1/1990,101
1177,Liar's Poker: A Harry Garnish Mystery,3.31,0802732291,9780802732293,23,214,13,6/1/1993,2047
1188,Risotto: 30 Simply Delicious Vegetarian Recipes from an Italian Kitchen,4.08,1841721476,694055000612,23,64,8,3/1/2001,1335
1191,Giada's Family Dinners,3.96,030723827X,9780307238276,23,256,14103,4/4/2006,1328
1192,Everyday Italian: 125 Simple and Delicious Recipes,3.95,1400052580,9781400052585,23,256,40125,2/22/2005,1328
1193,Everyday Pasta,4.09,0307346587,9780307346582,23,240,8822,4/3/2007,1328
1196,Tyler's Ultimate: Brilliant Simple Food to Make Any Time,4.09,1400052386,9781400052387,23,256,3697,9/26/2006,1328
1197,Tyler Florence's Real Kitchen: An Indespensible Guide for Anybody Who Likes to Cook,4.06,0609609971,9780609609972,23,304,1426,3/25/2003,2187
1198,Eat This Book: Cooking with Global Fresh Flavors,3.92,1400052378,9781400052370,23,287,275,10/1/2004,2187
1202,Freakonomics: A Rogue Economist Explores the Hidden Side of Everything,3.97,0061234001,9780061234002,23,320,628745,10/17/2006,471
1204,Freakonomics: Un economista políticamente incorrecto explora el lado oculto de lo que nos afecta,3.97,8466625127,9788466625128,22,250,193,8/1/2006,834
1206,Freakonomics: A Rogue Economist Explores the Hidden Side of Everything,3.97,0061245135,9780061245138,5,496,98,12/8/2006,1791
1218,The Last Assassin (John Rain  #5),4.27,0399153594,9780399153594,23,338,189,6/1/2006,117
1226,Life of Pi,3.91,0156030209,9780156030205,5,401,4318,5/3/2004,1536
1230,L'Histoire de Pi,3.91,0828808392,9780828808392,6,448,177,11/24/2005,769
1234,Shadows and Wind: A View of Modern Vietnam,3.49,0140285970,9780140285970,23,400,102,9/1/1999,101
1241,A Million Little Pieces,3.65,0307276902,9780307276902,23,515,206011,9/22/2005,1122
1242,A Million Little Pieces of Feces,3.56,1411677315,9781411677319,5,256,43,2/10/2006,1174
1243,A Million Little Lies,3.41,0061171468,9780061171468,5,191,201,3/28/2006,2110
1246,The Leadership Challenge,4.05,0787968331,9780787968335,5,458,873,8/7/2003,513
1252,Lincoln on Leadership: Executive Strategies for Tough Times,4.14,0446394599,9780446394598,23,193,5354,2/1/1993,1854
1255,Leadership in Organizations,3.68,0131494848,9780131494848,11,542,55,7/7/2005,1561
1265,Leadership,3.72,0316861014,9780316861014,23,397,1820,10/1/2002,1300
1274,Men Are from Mars  Women Are from Venus,3.55,0060574216,9780060574215,23,368,132062,4/3/2012,14
1276,Mars and Venus Book of Days: 365 Inspriations to Enrich Your Relationships,3.62,0060192771,9780060192778,5,368,18,10/21/1998,1791
1281,Men Are from Mars  Women Are from Venus,3.55,006123205X,9780061232053,23,2,43,4/3/2007,1345
1290,How to Succeed with Women,3.76,0735200300,9780735200302,5,320,82,10/29/1998,2159
1295,The Clan of the Cave Bear (Earth's Children  #1),4.05,0553381679,9780553381672,23,512,184418,6/25/2002,303
1296,The Clan of the Cave Bear (Earth's Children  #1),4.05,0517542021,9780517542026,23,468,495,5/4/1980,1545
1301,Moneyball: The Art of Winning an Unfair Game,4.26,0393324818,9780393324815,23,317,85094,3/17/2004,396
1302,Juiced Official Strategy Guide,0.0,0744005612,9780744005615,23,112,0,6/1/2005,76
1303,The 48 Laws of Power,4.18,0140280197,9780140280197,23,452,60946,9/1/2000,853
1305,Gates of Fire,4.42,055338368X,9780553383683,23,392,21934,9/27/2005,303
1307,Fire Sea (The Death Gate Cycle  #3),4.07,0553295411,9780553295412,23,414,16312,3/1/1992,1077
1312,The Gate of Fire (Oath Of Empire Book Two),3.58,0812590104,9780812590104,5,721,146,6/18/2001,841
1315,The Afghan Campaign,3.96,038551641X,9780385516419,23,354,3002,7/1/2006,1216
1317,Tides of War,3.9,0553381393,9780553381399,23,448,3422,8/28/2001,303
1318,Last of the Amazons,3.76,0553382047,9780553382044,23,400,2138,7/1/2003,303
1319,The War of Art: Break Through the Blocks & Win Your Inner Creative Battles,4.0,0446691437,9780446691437,23,168,53653,4/1/2003,1446
1320,Gita on the Green,3.78,0826413013,9780826413017,5,176,14,5/30/2002,1376
1322,Blood Stripes: The Grunt's View of the War in Iraq,3.91,0811701646,9780811701648,23,340,85,4/24/2006,2084
1326,Phaedrus and Letters VII and VIII,4.1,0140442758,9780140442755,5,160,226,1/30/1973,1280
1327,Phaedrus,3.92,0192802771,9780192802774,23,128,29,1/16/2003,1978
1328,Phaedrus,3.92,0140449744,9780140449747,23,176,236,8/25/2005,1280
1334,Lysis/Phaedrus/Symposium: Plato on Homosexuality,4.47,0879756322,9780879756321,23,157,14,12/1/1991,981
1337,Enthusiasm and Divine Madness,4.5,189031823X,9781890318239,23,125,26,2/11/2019,1306
1338,On Love: Lysis/Symposium/Phaedrus/Alcibiades/Selections from Republic & Laws,4.06,0872207889,9780872207882,23,272,154,6/15/2006,1865
1342,Gorgias/Phaedrus (Agora),4.35,0801435307,9780801435300,23,233,18,9/1/1998,2052
1351,Statesman,3.85,0872204626,9780872204621,23,128,28,3/15/1999,1865
1354,Gorgias,3.95,0140449043,9780140449044,11,208,8186,1/29/2004,1280
1362,The Histories,3.99,0140449086,9780140449082,23,716,34727,1/30/2003,101
1363,The Histories,3.99,0140446389,9780140446388,23,622,227,9/1/1954,1280
1364,The History (Great Minds),3.99,0879757779,9780879757779,5,613,2,11/1/1992,981
1365,The Histories,3.99,0192824252,9780192824257,23,772,271,11/19/1998,568
1366,The Histories,3.99,0140440348,9780140440348,5,653,143,8/30/1970,1280
1367,The Histories,3.99,0393959465,9780393959468,5,464,40,1/17/1992,944
1368,The Histories,3.99,0375400613,9780375400612,5,816,132,3/25/1997,992
1369,The History,3.99,0226327701,9780226327709,5,710,36,3/14/1987,1096
1371,The Iliad,3.86,0140275363,9780140275360,23,683,288792,4/29/1999,1280
1373,Iliad,3.86,0872203522,9780872203525,5,574,1058,3/12/1997,1865
1374,The Iliad,3.86,0374529051,9780374529055,5,588,692,4/3/2004,1547
1375,The Iliad/The Odyssey,4.04,0147712556,9780147712554,23,1556,54939,11/1/1999,1280
1376,The Iliad,3.86,0140447946,9780140447941,23,462,1919,1/30/2003,1280
1377,The Iliad,3.86,0451527372,9780451527370,5,312,158,8/1/1999,2090
1378,The Essential Iliad,3.86,0872205428,9780872205420,5,216,212,9/15/2000,1865
1381,The Odyssey,3.76,0143039954,9780143039952,23,541,760871,11/30/2006,1280
1382,The Odyssey,3.76,0374525749,9780374525743,23,515,1713,11/5/1998,1547
1383,The Odyssey,3.76,0060931957,9780060931957,23,374,1131,6/1/1999,1149
1384,The Odyssey,3.76,0140449116,9780140449112,23,324,2543,1/30/2003,1280
1387,The Odyssey,3.76,0451527364,9780451527363,23,304,262,8/1/1999,2090
1391,Aeneid: Selections from Books 1  2  4  6  10  12,4.35,086516584X,9780865165847,23,161,69,1/1/2001,2197
1402,Eclogues. Georgics. Aeneid: Books 1-6,4.22,067499583X,9780674995833,18,607,414,10/1/1999,878
1403,City Eclogue,4.13,1891190237,9781891190230,23,136,67,1/30/2006,1879
1405,The Eclogues and The Georgics,3.8,0192837680,9780192837684,23,180,259,9/2/1999,568
1408,Paul Kirk's Championship Barbecue Sauces: 175 Make-Your-Own Sauces  Marinades  Dry Rubs  Wet Rubs  Mops and Salsas,3.94,155832125X,9781558321250,23,272,55,12/3/1997,621
1417,The Complete Pelican Shakespeare,4.5,0141000589,9780141000589,23,1808,578,11/7/2002,837
1419,The Complete Works,4.5,0517092948,9780517092941,23,1248,62,10/13/1991,464
1420,Hamlet,4.02,0521618746,9780521618748,23,289,609271,8/1/2005,24
1423,The Compleat Works of Wllm Shkspr (abridged),4.44,1557831572,9781557831576,23,137,8159,2/1/1994,1599
1424,The Pilgrimage: A Contemporary Quest for Ancient Wisdom,3.64,006251279X,9780062512796,5,272,888,5/1/1995,894
1425,The Valkyries,3.31,0062513346,9780062513342,5,212,1204,9/28/1996,894
1426,Warrior of the Light,3.7,0060527986,9780060527983,5,142,22662,3/30/2004,894
1427,The Zahir,3.57,0060832819,9780060832810,23,336,58917,7/3/2006,894
1428,By the River Piedra I Sat Down and Wept,3.57,0061122092,9780061122095,23,208,70760,5/23/2006,894
1429,The Fifth Mountain,3.62,0060930136,9780060930134,5,256,1415,4/26/2000,894
1431,Veronika Decides to Die,3.7,0061124265,9780061124266,23,210,132064,6/1/2006,1149
1433,Hamlet,4.02,0140714545,9780140714548,23,148,1658,12/1/2001,101
1437,Cliffs Notes on Shakespeare's Hamlet,3.69,0764586033,9780764586033,5,129,65,5/30/2000,1107
1438,Shakespeare's Hamlet,4.02,0764585681,9780764585685,23,240,102,5/29/2000,1107
1439,Hamlet's Mill: An Essay Investigating the Origins of Human Knowledge and Its Transmission Through Myth,4.29,0879232153,9780879232153,23,450,489,3/24/2015,352
1440,History of the Peloponnesian War: Bk. 1-2,4.32,0674991206,9780674991200,18,496,208,1/1/1919,878
1441,On Justice  Power and Human Nature: Selections from The History of the Peloponnesian War,3.72,0872201686,9780872201682,23,172,610,10/1/1993,1865
1444,History of the Peloponnesian War: Bk. 5-6,4.35,0674991222,9780674991224,18,400,38,1/1/1921,878
1445,The Peloponnesian War,3.9,0872203948,9780872203945,23,530,154,6/1/1998,1865
1449,The Peloponnesian War: A New Translation  Backgrounds  Interpretations,3.9,0393971678,9780393971675,23,554,24,7/17/1998,1151
1459,History of the Peloponnesian War  Bk. 7-8,4.29,0674991877,9780674991873,23,480,35,1/1/1923,878
1461,Thucydides  Book 6 Commentary,4.5,0929524357,9780929524351,23,34,2,1/30/1989,179
1462,Euripides I: Alcestis / The Medea / The Heracleidae / Hippolytus,4.03,0226307808,9780226307800,23,221,4483,2/15/1955,1096
1463,Euripides V: Electra / The Phoenician Women / The Bacchae,4.21,0226307840,9780226307848,23,228,3334,1/15/1969,1096
1465,Euripides IV: Rhesus / The Suppliant Women / Orestes / Iphigenia in Aulis,4.21,0226307832,9780226307831,23,307,560,11/15/1968,1096
1466,Grief Lessons: Four Plays by Euripides,4.4,1590171802,9781590171806,23,312,679,8/1/2006,2035
1467,Ten Plays,4.17,0553213636,9780553213638,5,432,1464,8/1/1990,543
1468,Euripides III: Hecuba / Andromache / The Trojan Women / Ion (Complete Greek Tragedies  #7),4.0,0226307824,9780226307824,23,255,541,1/15/1992,1096
1470,Euripides II: The Cyclops / Heracles / Iphigenia in Tauris / Helen,4.31,0226307816,9780226307817,23,264,790,4/15/2002,1096
1473,Medea and Other Plays,4.03,0140449299,9780140449297,23,206,9197,3/27/2003,101
1474,Cyclops / Alcestis / Medea,4.23,0674995600,9780674995604,18,432,61,1/1/1994,1453
1475,Medea,3.87,0521643864,9780521643863,3,431,201,9/16/2002,24
1476,The Bacchae and Other Plays,4.14,0140447261,9780140447262,23,360,164,1/26/2006,1280
1479,Bakkhai,3.88,0195125983,9780195125986,23,160,154,2/22/2001,1978
1480,Plays 1: Medea/The Phoenician Women/Bacchae,3.78,0413752801,9780413752802,23,192,9,11/9/2000,474
1486,The Trojan Women and Hippolytus,3.63,0486424626,9780486424620,23,64,34,7/17/2002,1399
1488,The Bacchae of Euripides: A Communion Rite,3.86,0393325830,9780393325836,23,128,116,7/17/2004,396
1489,Orestes and Other Plays,4.1,0192832603,9780192832603,23,282,158,12/20/2001,568
1491,Children of Heracles / Hippolytus / Andromache / Hecuba,4.26,0674995333,9780674995338,18,528,27,2/15/1995,1453
1494,Alcestis,3.83,0195061667,9780195061666,23,142,1950,2/1/1990,1978
1495,Suppliant Women / Electra / Heracles,4.47,067499566X,9780674995666,18,464,30,9/1/1998,1453
1499,Medea,3.87,0195145666,9780195145663,23,116,367,8/10/2006,1978
1504,Euripides: Medea,4.04,071563187X,9780715631874,23,160,23,10/31/2002,1104
1506,CliffsNotes on Euripides' Medea and Electra,4.2,0822004240,9780822004240,23,69,5,9/13/1965,1107
1509,Trojan Women / Iphigenia Among the Taurians / Ion,4.03,0674995740,9780674995741,18,528,29,12/1/1999,1453
1510,Helen / Phoenician Women / Orestes,4.07,0674996003,9780674996007,18,605,25,6/15/2002,1453
